Unnamed: 0,GeneID,Obs.Log.Mean,Mean.log10,Obs.Log.Std.Dev,log10.Std.Dev,odr_y,Y_residuals
2997,YJL162C,0.9420864342545856,-0.902726650238037,0.0990714924818723,0.315036457710826,-0.2951991881148465,0.6075274621231905
2998,YJL163C,1.168827299535511,-1.07384169101715,0.1587915048300039,0.319149266082808,-0.22073199198596416,0.8531096990311858
2999,YJL164C,1.413197983228285,-0.0781193375587463,0.1276770560627066,0.125624527052563,-0.057207285201010594,0.020912052357735703
3000,YJL165C,1.452450484197734,-0.378284573554993,0.1619230794168223,0.162243058339393,-0.09881026571805374,0.2794743078369393
3001,YJL166W,2.687930969826018,0.143678456544876,0.0150925057520797,0.185219777552504,0.568320743972817,0.42464228742794097
3002,YJL167W,2.6629211369603065,0.498589158058167,0.0393542727287384,0.047019502314766,0.5484601007312114,0.04987094267304443
3003,YJL168C,1.2024753359374978,-0.629668116569519,0.1549036166308183,0.2673317965762,-0.18943525671846606,0.440232859851053
3004,YJL170C,3.1742054675430267,-0.782086789608002,0.1940429523682328,0.346571720127914,0.6959217296986128,1.4780085193066148
3005,YJL171C,2.0732961164877106,0.220806673169136,0.2533993809456892,0.0668809730823585,0.2317929239002996,0.010986250731163605
3006,YJL172W,2.0500181213183737,0.296687513589859,0.026220973654194,0.0479085568224435,0.2604573951712784,-0.03623011841858059
3007,YJL173C,1.8887010386599723,-0.460756778717041,0.0375912324471663,0.352632906356229,0.1775809679657464,0.6383377466827874
3008,YJL174W,2.329327239729457,0.0498962104320526,0.0532120150307945,0.11292953810522,0.3767718590685626,0.32687564863651
3009,YJL176C,1.0143721688329823,-0.27425491809845,0.0876882098295725,0.139380003621217,-0.2483478995534446,0.025907018545005378
3010,YJL177W,3.1072892003394386,0.814619421958923,0.0207533609025185,0.0496094302867972,0.7754780094649883,-0.03914141249393466
3011,YJL178C,2.040527547710066,-0.18925416469574,0.0689472331502054,0.210013360864357,0.24221915569450392,0.4314733203902439
3012,YJL179W,1.6049800417560407,-0.484497874975204,0.0603788858061296,0.364480939746144,0.037796805533659605,0.5222946805088636
3013,YJL180C,1.2604885455755876,-0.709152698516846,0.0908509536711863,0.31748898417594,-0.13740331592463917,0.5717493825922069
3014,YJL181W,0.577046265616361,-1.00804162025452,0.339181224616504,0.311437684696211,-0.5780465084538873,0.42999511180063266
3015,YJL183W,1.825178263312239,-0.0455286465585232,0.1355288387458679,0.111046350832414,0.09778645048571477,0.14331509704423798
3016,YJL184W,1.6925652375330362,-0.881379127502441,0.091170173688933,0.346001114083437,0.06819807526079402,0.949577202763235
3017,YJL185C,1.2020919465063498,-0.852466404438019,0.0608042471198188,0.327507698591032,-0.16035996102962702,0.692106443408392
3018,YJL186W,1.8648458645586936,-0.146254360675812,0.1278473770336451,0.122925179716748,0.1036304384209108,0.2498847990967228
3019,YJL187C,0.8401609350142983,-0.505674839019775,0.2593494333292674,0.215108656124405,-0.37519574738615996,0.13047909163361499
3021,YJL190C,3.471580592065878,0.946707665920258,0.0477225635437245,0.0601358924206825,0.9513075691511036,0.004599903230845581
3022,YJL191W,2.598407016342066,0.710995852947235,0.1499913304890143,0.0575761891638747,0.6400690270349539,-0.07092682591228106
3023,YJL192C,2.2495626050328306,-0.0776807442307472,0.0417458773969678,0.158694956813119,0.34813195794186125,0.42581270217260847
3024,YJL193W,1.3239523298839888,-0.849906325340271,0.1214711783236148,0.321514410050458,-0.12010705615521444,0.7297992691850566
3025,YJL194W,0.4837402967666588,-0.548463582992554,0.3403302219362567,0.26091703346074,-0.5163125623604472,0.03215102063210684
3026,YJL196C,1.7421356093519418,-0.24003042280674,0.2294481351747884,0.2072264273137,0.029658682828921035,0.26968910563566106
3027,YJL197W,1.0282733724482112,-0.5739586353302,0.1191342891971104,0.201709140988993,-0.26462675284688025,0.3093318824833197
3028,YJL198W,1.537094988883932,0.0558763816952705,0.0694482014331365,0.0600138260916391,0.019644849797651465,-0.03623153189761903
3029,YJL200C,1.6014979209537057,0.181063398718834,0.1079551138078846,0.0495721446405886,0.11439725079374063,-0.06666614792509337
3030,YJL201W,1.2589921806894129,-0.351238280534744,0.2129456261690428,0.185503342189653,-0.18026865796480163,0.17096962256994236
3031,YJL203W,1.2129507366793997,-0.809249937534332,0.020761525419447,0.335518131645921,-0.15004531771751572,0.6592046198168163
3032,YJL204C,0.9173546708390896,-0.405203819274902,0.1081936024211422,0.17856613921949,-0.3019773609490201,0.1032264583258819
3034,YJL206C,0.9686676822790364,-0.518313229084015,0.0773354609268457,0.221789958600126,-0.27509947939351237,0.24321374969050263
3035,YJL207C,0.917006927335844,-0.515524983406067,0.0694461781294869,0.147913006168616,-0.3041941615011936,0.2113308219048734
3036,YJL208C,1.436515746593206,-0.393799990415573,0.091219962355693,0.253389242966014,-0.05125786320820136,0.34254212720737165
3037,YJL209W,0.97480338580858,-0.466658681631088,0.125746845102638,0.213770378532839,-0.28034779914107255,0.18631088249001543
3038,YJL210W,1.8596208555117104,-0.908774554729462,0.0744573719643879,0.337308669163408,0.1528756273901296,1.0616501821195916
3039,YJL212C,1.4673147694398905,0.108311206102371,0.2690655785093881,0.0576679947276872,0.08652491337575208,-0.021786292726618917
3040,YJL213W,1.6177223201109288,-0.215397596359253,0.2306596729261888,0.181897084887829,-0.025034491960165717,0.1903631043990873
3041,YJL214W,0.2658803202737755,0.140186116099358,0.2445558573477526,0.0624996554096975,-0.022157291356939335,-0.16234340745629733
3042,YJL216C,0.8481960755481857,0.19457896053791,0.1549958753851922,0.0605284562859545,-0.009825694492158199,-0.2044046550300682
3049,YJL225C,0.6920281806896004,-0.842706501483917,0.1397018695423123,0.24882792857595,-0.43282474823995043,0.4098817532439666
3050,YJR001W,1.9540167886970696,-0.412270545959473,0.0727137003603423,0.199618994001427,0.19209102762971464,0.6043615735891876
3051,YJR002W,1.5123740587676795,-0.285662144422531,0.0240170041313977,0.177938323329552,-0.00507314786631341,0.2805889965562176
3052,YJR003C,1.5150025656862585,-0.753968179225922,0.1133416511790594,0.316028758319548,-0.024772894093314957,0.729195285132607
3053,YJR004C,1.4663745641616266,-0.346719324588776,0.1450459296854437,0.191400703038396,-0.06455385485247211,0.2821654697363039
3054,YJR005C-A,0.080819215991465,-0.0224506594240665,0.3406382376186502,0.248442454558577,-0.4915022814401562,-0.4690516220160897
3055,YJR005W,1.5613790167329242,-0.358662694692612,0.1291941563314464,0.17958034554568,-0.02133020379018813,0.3373324909024239
3056,YJR006W,1.2916495566206316,-0.279345333576202,0.056670532119396,0.183502854511474,-0.11490277175199148,0.16444256182421052
3057,YJR007W,2.4158236249719525,0.455183148384094,0.0562018111709201,0.0552609217192508,0.43995865615301943,-0.015224492231074582
3058,YJR008W,1.5956282984741836,-0.289261043071747,0.0622340206833744,0.226143301178403,0.030900006879075126,0.3201610499508221
3059,YJR009C,3.398496236715735,1.15953147411346,0.1052966900237539,0.0440410141500593,1.0568783943262336,-0.10265307978722626
3060,YJR010C-A,2.173427669054496,-0.833451628684998,0.0685331779480565,0.36924711840854,0.308675259312735,1.1421268879977329
3061,YJR010W,1.8004434895602304,0.393945038318634,0.0449583099835833,0.0439122366938785,0.18761444526044924,-0.20633059305818474
